Word,Form,Rank
おっと,おっと,1364
条件,じょうけん,1365
表情,ひょうじょう,1366
以来,いらい,1367
語る,かたる,1369
もらえる,もらえる,1371
夏,なつ,1372
こんなに,こんなに,1373
三,さん,1374
随分,ずいぶん,1375
いつまでも,いつまでも,1376
計画,けいかく,1377
ちなみに,ちなみに,1378
はずです,はずです,1379
亡くなる,なくなる,1380
ただし,ただし,1381
性格,せいかく,1382
内,ない,1383
びっくり,びっくり,1384
反対,はんたい,1385
先ほど,さきほど,1387
通じる,つうじる,1388
流れ,ながれ,1389
支える,ささえる,1390
追いかける,おいかける,1391
上,じょう,1392
人物,じんぶつ,1393
枚,まい,1394
ことがない,ことがない,1395
着替える,きがえる,1396
時期,じき,1397
申し訳ありません,もうしわけありません,1398
とも,とも,1399
預かる,あずかる,1400
届ける,とどける,1401
窓,まど,1402
命令,めいれい,1403
酒,さけ,1404
そんなもの,そんなもの,1405
おめでとう,おめでとう,1406
示す,しめす,1407
大学,だいがく,1408
放つ,はなつ,1409
必要ない,ひつようない,1410
方向,ほうこう,1411
見事,みごと,1412
完成,かんせい,1413
病気,びょうき,1414
吸う,すう,1415
ちょうだい,ちょうだい,1416
へと,へと,1417
腰,こし,1419
まあまあ,まあまあ,1421
注意,ちゅうい,1422
広がる,ひろがる,1423
やり方,やりかた,1424
わざと,わざと,1425
当時,とうじ,1426
扉,とびら,1427
逆,ぎゃく,1428
限り,かぎり,1429
一日,いちにち,1430
わけではない,わけではない,1431
つかむ,つかむ,1432
能力,のうりょく,1433
ゲーム,ゲーム,1434
恋,こい,1435
仲良く,なかよく,1436
星,ほし,1437
たまる,たまる,1438
常に,つねに,1439
唯一,ゆいいつ,1440
勢い,いきおい,1441
開始,かいし,1442
後で,あとで,1443
事故,じこ,1444
否定,ひてい,1445
感覚,かんかく,1446
誤解,ごかい,1447
恋人,こいびと,1448
作戦,さくせん,1449
こりゃ,こりゃ,1450
町,まち,1451
友人,ゆうじん,1452
捕まる,つかまる,1453
本来,ほんらい,1454
現場,げんば,1455
だろうか,だろうか,1456
仲,なか,1457
人々,ひとびと,1458
ばっか,ばっか,1459
直す,なおす,1460
助け,たすけ,1461
乗せる,のせる,1462
そうやく,そうやく,1463
限る,かぎる,1464
だっけ,だっけ,1466
価値,かち,1467
んん,んん,1468
たまたま,たまたま,1469
というもの,というもの,1470
変化,へんか,1471
クラス,クラス,1472
いつまで,いつまで,1473
通り,とおり,1474
人気,にんき,1475
やら,やら,1476
薬,くすり,1477
中身,なかみ,1478
ねー,ねー,1479
両親,りょうしん,1480
掃除,そうじ,1481
まいる,まいる,1482
左,ひだり,1483
際,さい,1484
テレビ,テレビ,1485
いずれ,いずれ,1486
役に立つ,やくにたつ,1487
好きになる,すきになる,1489
レベル,レベル,1490
じっと,じっと,1491
少女,しょうじょ,1492
当てる,あてる,1493
付ける,つける,1494
参る,まいる,1495
謎,なぞ,1496
呼び出す,よびだす,1497
東京,とうきょう,1498
効く,きく,1499
黒い,くろい,1500
音,おん,1501
それに,それに,1502
すんな,すんな,1503
何て,なんて,1504
噂,うわさ,1505
まとも,まとも,1506
ほぼ,ほぼ,1507
奴,やつ,1508
話せる,はなせる,1509
ござる,ござる,1510
匂い,におい,1511
今も,いまも,1512
何年,なんねん,1513
ぶり,ぶり,1514
まつ,まつ,1515
正解,せいかい,1516
案内,あんない,1517
少なくとも,すくなくとも,1518
辞める,やめる,1520
問題ない,もんだいない,1521
嬉しい,うれしい,1522
おかえり,おかえり,1523
手紙,てがみ,1524
そこまで,そこまで,1525
振る,ふる,1526
おいで,おいで,1527
怒り,いかり,1528
具合,ぐあい,1529
女子,じょし,1530
きる,きる,1531
震える,ふるえる,1532
つながる,つながる,1533
ふう,ふう,1534
ついでに,ついでに,1535
我が,わが,1536
最低,さいてい,1537
もはや,もはや,1538
おっしゃる,おっしゃる,1539
もって,もって,1540
信じられない,しんじられない,1541
今朝,けさ,1542
狭い,せまい,1543
指示,しじ,1544
もつ,もつ,1545
そのもの,そのもの,1546
方がいい,ほうがいい,1547
安い,やすい,1548
安全,あんぜん,1549
正体,しょうたい,1550
目立つ,めだつ,1551
代わる,かわる,1552
続き,つづき,1553
真実,しんじつ,1554
焼く,やく,1555
困った,こまった,1556
全,ぜん,1557
イメージ,イメージ,1558
なお,なお,1559
鳴る,なる,1560
くっ,くっ,1561
横,よこ,1562
この間,このあいだ,1563
とっくに,とっくに,1564
木,き,1565
将来,しょうらい,1566
明らか,あきらか,1567
真剣,しんけん,1568
トイレ,トイレ,1569
終える,おえる,1570
だらけ,だらけ,1571
位置,いち,1572
ほんの,ほんの,1573
空く,あく,1574
許可,きょか,1575
痛み,いたみ,1576
迫る,せまる,1577
量,りょう,1578
あーっ,あーっ,1579
妻,つま,1580
たり,たり,1581
信用,しんよう,1582
男の子,おとこのこ,1583
君たち,きみたち,1584
情けない,なさけない,1585
なければ,なければ,1586
猫,ねこ,1587
下手,へた,1588
可能,かのう,1589
かつて,かつて,1590
掛ける,かける,1591
しようとする,しようとする,1592
去る,さる,1593
最も,もっとも,1594
先日,せんじつ,1595
ご飯,ごはん,1596
違い,ちがい,1597
なぜか,なぜか,1598
いつでも,いつでも,1599
ベッド,ベッド,1600
育つ,そだつ,1601
張る,はる,1602
叫ぶ,さけぶ,1603
犯人,はんにん,1604
ああいう,ああいう,1605
輝く,かがやく,1606
どうかな,どうかな,1607
すまん,すまん,1608
プレゼント,プレゼント,1609
到着,とうちゃく,1610
ぶつかる,ぶつかる,1611
いくつ,いくつ,1612
思いつく,おもいつく,1613
何人,なんにん,1614
ども,ども,1615
傷つく,きずつく,1616
組む,くむ,1617
ヤバい,ヤバい,1618
兄,あに,1619
ったく,ったく,1620
ずいぶん,ずいぶん,1621
弟,おとうと,1622
解放,かいほう,1623
構う,かまう,1624
かわいそう,かわいそう,1625
苦しむ,くるしむ,1626
吐く,はく,1627
証明,しょうめい,1628
全力,ぜんりょく,1629
系,けい,1630
歌う,うたう,1631
デート,デート,1632
貴様,きさま,1633
秒,びょう,1634
もうちょっと,もうちょっと,1635
永遠,えいえん,1636
心臓,しんぞう,1636
勇気,ゆうき,1638
ぜひ,ぜひ,1639
魂,たましい,1640
映画,えいが,1641
もったいない,もったいない,1642
午後,ごご,1643
次第,しだい,1644
２つ,ふたつ,1645
久しぶりに,ひさしぶりに,1646
引っ張る,ひっぱる,1647
おじさん,おじさん,1648
きっかけ,きっかけ,1649
なんだって,なんだって,1650
代わりに,かわりに,1651
終了,しゅうりょう,1652
用事,ようじ,1653
闇,やみ,1654
効果,こうか,1655
よいしょ,よいしょ,1656
楽しみにする,たのしみにする,1657
どうやって,どうやって,1658
展開,てんかい,1659
おとなしい,おとなしい,1660
間違いなく,まちがいなく,1661
と共に,とともに,1662
背負う,せおう,1663
ふる,ふる,1664
ど,ど,1665
抑える,おさえる,1666
地獄,じごく,1667
脱ぐ,ぬぐ,1668
責める,せめる,1669
訪れる,おとずれる,1670
年,とし,1671
言い訳,いいわけ,1672
作業,さぎょう,1673
単純,たんじゅん,1674
少々,しょうしょう,1675
かなう,かなう,1676
武器,ぶき,1677
いらっしゃいませ,いらっしゃいませ,1678
頂く,いただく,1679
何者,なにもの,1680
体,たい,1681
一歩,いっぽ,1682
見かける,みかける,1683
お疲れさま,おつかれさま,1684
どうかした,どうかした,1685
才能,さいのう,1686
少年,しょうねん,1687
味わう,あじわう,1688
絵,え,1689
フフッ,フフッ,1690
勘弁,かんべん,1691
伸びる,のびる,1692
異常,いじょう,1693
だからって,だからって,1694
普段,ふだん,1695
といい,といい,1696
お前たち,おまえたち,1697
屋,や,1698
信頼,しんらい,1699
逃がす,にがす,1700
ガキ,ガキ,1701
あたし,あたし,1702
よくなる,よくなる,1703
くれ,くれ,1704
承知,しょうち,1705
気持ちいい,きもちいい,1706
降る,ふる,1707
いつの間にか,いつのまにか,1708
いかん,いかん,1709
中心,ちゅうしん,1710
クソ,クソ,1711
金,きん,1712
飛び出す,とびだす,1713
恐れる,おそれる,1714
さま,さま,1715
生徒,せいと,1716
地,ち,1717
分,ふん,1718
帰ってくる,かえってくる,1719
ほか,ほか,1720
そりゃあ,そりゃあ,1721
と思ったら,とおもったら,1722
どうしたん,どうしたん,1723
なさそう,なさそう,1724
浮かぶ,うかぶ,1725
冷静,れいせい,1726
一気,いっき,1727
提案,ていあん,1728
見た目,みため,1729
優秀,ゆうしゅう,1730
なめる,なめる,1731
上手,じょうず,1732
やる気,やるき,1733
治る,なおる,1734
たつ,たつ,1735
行為,こうい,1736
肌,はだ,1737
ショック,ショック,1738
汚い,きたない,1739
預ける,あずける,1740
嘘,うそ,1741
風,ふう,1742
居場所,いばしょ,1743
他にも,ほかにも,1744
重ねる,かさねる,1745
影,かげ,1746
こいつら,こいつら,1747
お客様,おきゃくさま,1748
一方,いっぽう,1749
歌,うた,1750
卒業,そつぎょう,1751
自体,じたい,1752
話しかける,はなしかける,1753
願い,ねがい,1754
時々,ときどき,1755
対応,たいおう,1756
母さん,かあさん,1757
偉い,えらい,1758
しつこい,しつこい,1759
道具,どうぐ,1760
ってな,ってな,1761
休み,やすみ,1762
目覚める,めざめる,1763
全身,ぜんしん,1764
興奮,こうふん,1765
あなたたち,あなたたち,1766
自慢,じまん,1767
祈る,いのる,1768
それこそ,それこそ,1769
穴,あな,1770
見つめる,みつめる,1771
この辺,このへん,1772
買い物,かいもの,1773
抵抗,ていこう,1774
気配,けはい,1775
大量,たいりょう,1776
いちいち,いちいち,1777
実,じつ,1778
予想,よそう,1779
しまう,しまう,1780
言い出す,いいだす,1781
中には,なかには,1782
混乱,こんらん,1783
果たす,はたす,1784
学ぶ,まなぶ,1785
見守る,みまもる,1786
燃える,もえる,1787
周囲,しゅうい,1788
違いない,ちがいない,1789
しまった,しまった,1790
派手,はで,1791
潰す,つぶす,1792
薄い,うすい,1793
きちんと,きちんと,1794
お疲れ,おつかれ,1795
ますます,ますます,1796
神様,かみさま,1797
はは,はは,1798
禁止,きんし,1799
そのとき,そのとき,1800
だめ,だめ,1801
結ぶ,むすぶ,1802
めちゃくちゃ,めちゃくちゃ,1803
外れる,はずれる,1804
お兄ちゃん,おにいちゃん,1805
恐怖,きょうふ,1806
高校,こうこう,1807
読める,よめる,1808
床,ゆか,1809
喜んで,よろこんで,1810
チッ,チッ,1811
感動,かんどう,1812
ともかく,ともかく,1813
きつい,きつい,1814
不可能,ふかのう,1815
包む,つつむ,1816
何でもない,なんでもない,1817
たっぷり,たっぷり,1818
活動,かつどう,1819
キス,キス,1821
そっと,そっと,1822
お仕事,おしごと,1823
僕たち,ぼくたち,1824
一生懸命,いっしょうけんめい,1825
なんてこと,なんてこと,1826
いたる,いたる,1827
飛ばす,とばす,1828
